Title,Author,Rating,Reviews Count,URL,ISBN-10,Price,Binding
Auschwitz Revealed: Auschwitz Greatest Mysteries and Famous Survivor Stories...,by George Harrison,4.0,91.0,https://www.amazon.in/Auschwitz-Revealed-Mysteries-Concentration-Eyewitness-ebook/dp/B00K6YN3KY,B00K6YN3KY,₹206.50,Kindle Edition
Dipa Karmakar: The Small Wonder (India's First Ever Female Gymnast to Compete...,by Bishweshwar Nandi,4.7,4.0,https://www.amazon.in/Dipa-Karmakar-Gymnast-Compete-Olympics/dp/9388369505,9388369505,₹349,Hardcover
The Idol Thief,by S. Vijay Kumar,4.8,27.0,https://www.amazon.in/Idol-Thief-S-Vijay-Kumar/dp/9386228823,9386228823,₹293,Hardcover
AFFILIATE MARKETING DWARA PAISA KAMANA HAI ASSAN -  HINDI: Tips: Easy  to Earn...,by Laxmi Nagar,4.6,3.0,https://www.amazon.in/AFFILIATE-MARKETING-DWARA-PAISA-KAMANA-ebook/dp/B0765ST74P,B0765ST74P,₹49,Kindle Edition
What We Talk about When We Talk about Rape,by Abdulali Sohaila,4.9,17.0,https://www.amazon.in/What-Talk-about-When-Rape/dp/0670091774,0670091774,₹304,Hardcover
The Unending Game: A Former R&AW Chief's Insights into Espionage,by Vikram Sood,3.9,56.0,https://www.amazon.in/Unending-Game-Former-Insights-Espionage/dp/0670091502,0670091502,₹360,Hardcover
Company Accounts & Auditing Practices (CS -Executive)-(December 2018 Exams) (...,by N.S.Zad,5.0,2.0,https://www.amazon.in/Accounts-Auditing-Practices-Executive-December/dp/9387957489,9387957489,₹840,Paperback
Oswaal ISC Question Bank Class 12 (Set of 5 Books) English Papers 1and 2(Language...,by Oswaal Editorial Board,4.0,1.0,https://www.amazon.in/Question-Language-Literature-Accounts-Economics/dp/9388036239,9388036239,₹877,Paperback
"City of My Heart: Accounts of Love, Loss and Betrayal in Nineteenth - Century...",by Rana Safvi,3.8,15.0,https://www.amazon.in/City-My-Heart-Accounts-Nineteenth/dp/9351952584,9351952584,₹421.74,Hardcover
Compilation of General Financial Rules 2017 Alongwith GOI Decisions (Approved...,,,,https://www.amazon.in/Compilation-Financial-Alongwith-Decisions-Controller/dp/8172748892,8172748892,₹270,Paperback
Into the Wild (Picador Classic Book 78),by Jon Krakauer,4.5,114.0,https://www.amazon.in/Into-Wild-Picador-Classic-Book-ebook/dp/B005AV93JI,B005AV93JI,₹235.60,Kindle Edition
Being Reshma: The Extraordinary Story of an Acid-Attack Survivor who Took the...,by Reshma Qureshi with Tania Singh,5.0,19.0,https://www.amazon.in/Being-Reshma-Extraordinary-Acid-Attack-Survivor/dp/9386215527,9386215527,₹373,Hardcover
Designers Den Cash Book/Register for Keeping Financial Record,by designers den,,,https://www.amazon.in/Designers-Register-Keeping-Financial-Record/dp/B06XVWW5FX,B06XVWW5FX,₹350,
The Story of My Life,by Helen Keller,4.3,102.0,https://www.amazon.in/Story-My-Life-Helen-Keller/dp/8175994037,8175994037,₹159,Paperback
Mein Kampf,by Adolf Hitler - Illustrated,4.0,483.0,https://www.amazon.in/Mein-Kampf-Adolf-Hitler/dp/817224164X,817224164X,₹189,Paperback
Mossad,by Michael Bar-Zohar - Import,4.6,637.0,https://www.amazon.in/Mossad-Michael-Bar-Zohar/dp/8184958455,8184958455,₹340,Paperback
APDCL Office Cum Field Assistant Book,by Dr. P.K Pandey,3.8,11.0,https://www.amazon.in/APDCL-Office-Field-Assistant-Book/dp/B07HQJ2V34,B07HQJ2V34,₹210,Paperback
CREDIT APPRAISAL & ANALYSIS OF FINANCIAL STATEMENTS : A HAND BOOK FOR BANKERS...,by HIMANSHU GUPTA R.K.GUPTA,3.8,10.0,https://www.amazon.in/CREDIT-APPRAISAL-ANALYSIS-FINANCIAL-STATEMENTS-ebook/dp/B074HB4PNL,B074HB4PNL,₹329.57,Kindle Edition
My Story,by Kamala Das,4.5,42.0,https://www.amazon.in/My-Story-Kamala-Das/dp/8172238975,8172238975,₹178,Paperback
Annihilation Of Caste,by B. R. Ambedkar,4.6,33.0,https://www.amazon.in/Annihilation-Caste-B-R-Ambedkar/dp/B01M9B18T7,B01M9B18T7,₹199,Paperback
The Mother I Never Knew: Two Novellas,by Sudha Murty,4.3,148.0,https://www.amazon.in/Mother-Never-Knew-Two-Novellas/dp/0143422251,0143422251,₹213,Paperback
How to Develop a 'Never Give up' Attitude,by Dr. Hardik Joshi,4.7,122.0,https://www.amazon.in/How-Develop-Never-Give-Attitude-ebook/dp/B06Y15BP1B,B06Y15BP1B,₹63,Kindle Edition
The Anatomy of a Sting,by Bhupen Patel,5.0,10.0,https://www.amazon.in/Anatomy-Sting-Bhupen-Patel/dp/0143441760,0143441760,₹185,Paperback
Swamy’s Introduction to Indian Government Accounts and Audit,by Muthuswamy And Brinda,5.0,1.0,https://www.amazon.in/Swamys-Introduction-Indian-Government-Accounts/dp/B01BKM0TQQ,B01BKM0TQQ,,Paperback
Students' Guide to Ind ASs (Converged IFRSs) (CA Final-As per New Syllabus) (...,by Dr. D.S. Rawat,3.9,5.0,https://www.amazon.in/Students-Guide-Converged-Final-As-Syllabus/dp/9387957306,9387957306,₹755,Paperback
"Atishay Ledger Register , 32Cm X 19Cm, 500 Pages, Pack Of 2",by ATISHAY,4.0,1.0,https://www.amazon.in/Atishay-Ledger-Register-32Cm-Pages/dp/B01M4JAJS4,B01M4JAJS4,₹840,
Gujarat Files: Anatomy of a Cover Up,by Rana Ayyub,4.4,1081.0,https://www.amazon.in/Gujarat-Files-Anatomy-Cover-Up/dp/1943438889,1943438889,₹257,Paperback
Facebook hacking: hack any facebook account by sending an image and sim cloning,by shekhar  mishra,5.0,1.0,https://www.amazon.in/Facebook-hacking-facebook-account-sending-ebook/dp/B07JHCDDDX,B07JHCDDDX,₹99,Kindle Edition
Inspiring Thoughts (Inspiring Thoughts Quotation Series),by A.P.J. Abdul Kalam,4.1,148.0,https://www.amazon.in/Inspiring-Thoughts-Quotation/dp/8170286840,8170286840,₹120,Hardcover
"Dying to be Me: My Journey from Cancer, to Near Death, to True Healing",by Anita Moorjani,4.5,241.0,https://www.amazon.in/Dying-Me-Journey-Cancer-Healing/dp/938143137X,938143137X,₹290,Paperback
12 Years a Slave,by Solomon Northup,4.5,41.0,https://www.amazon.in/12-Years-Slave-Solomon-Northup/dp/8175994479,8175994479,₹99,Paperback
DDA: Assistant Accounts Officer Recruitment Exam Guide,by RPH Editorial Board,4.0,2.0,https://www.amazon.in/DDA-Assistant-Accounts-Officer-Recruitment/dp/9350128470,9350128470,₹329,Paperback
Faster than Lightning My Story,by Usain Bolt,4.6,91.0,https://www.amazon.in/Faster-than-Lightning-My-Story/dp/0008154201,0008154201,₹218,Paperback
Haathi Chaap - Bahi Khata/Account Books Used In India - Styled Pink Notebook...,by Haathi Chaap,,,https://www.amazon.in/Haathi-Chaap-Notebook-Elephant-Handmade/dp/B01N5HXVQC,B01N5HXVQC,₹295,
Crime Patrol: The Most Thrilling Stories,by Annup Sonii,5.0,3.0,https://www.amazon.in/Crime-Patrol-Most-Thrilling-Stories/dp/9387894363,9387894363,₹232,Paperback
The Indian Spy: The True Story of the Most Remarkable Secret Agent of World War II,by Mihir Bose,4.7,4.0,https://www.amazon.in/Indian-Spy-Story-Remarkable-Secret-ebook/dp/B06XSJDQ45,B06XSJDQ45,₹99,Kindle Edition
Dawood's Mentor,by S Hussain Zaidi,,,https://www.amazon.in/Dawoods-Mentor-S-Hussain-Zaidi/dp/0143425978,0143425978,₹209,Paperback
The Day I Stopped Drinking Milk: Life Stories from Here and There,by Sudha Murty,4.2,224.0,https://www.amazon.in/Day-Stopped-Drinking-Milk-Stories/dp/0143418653,0143418653,₹225,Paperback
ELECTROPRIME AE35 59F0 Retro Student Stamping Mud Set Date Stamps Convenient...,by ELECTROPRIME,,,https://www.amazon.in/ELECTROPRIME-Student-Stamping-Convenient-Account/dp/B07MN65VBL,B07MN65VBL,,
Shiv Das CBSE Past 7 Years Solved Board Papers and Sample Papers for Class 12...,by Panel of Expert Teachers,3.5,5.0,https://www.amazon.in/Years-Solved-Papers-Sample-Chemistry/dp/938814600X,938814600X,₹244,Perfect Paperback
Designers Den Cash Book+ Ledger - A Complete Set For Accounts And Book Keeping,by designers den,,,https://www.amazon.in/Designers-Den-Cash-Book-Ledger/dp/B0727VHT58,B0727VHT58,₹750,
Headley And I,by S. Hussain Zaidi,3.5,14.0,https://www.amazon.in/Headley-I-S-Hussain-Zaidi/dp/9350295725,9350295725,₹247,Paperback
ELECTROPRIME Silicone Stamp Clear Transparent Stamp Time Dream Bottle Stamp for...,by ELECTROPRIME,,,https://www.amazon.in/ELECTROPRIME-Silicone-Transparent-Scrapbook-Decoration/dp/B07DBPTV9J,B07DBPTV9J,,
Official Guide to Financial Accounting Using Tally. ERP 9 with GST (Release 6.4),by Tally Education,3.8,38.0,https://www.amazon.in/Official-Financial-Accounting-Tally-Release/dp/9387284034,9387284034,₹330,Paperback
Study Guide ONGC Finance & Accounts Officer Recruitment Exam,by GKP,2.9,14.0,https://www.amazon.in/Study-Finance-Accounts-Officer-Recruitment/dp/9351442152,9351442152,₹480,Paperback
Edmund Kemper: The Life of the Co-Ed Killer (True Crime Biographies Book 3),by Hourly History,4.0,1.0,https://www.amazon.in/Edmund-Kemper-Co-Ed-Killer-Biographies-ebook/dp/B078HVHR4G,B078HVHR4G,₹199,Kindle Edition
Accountancy Financial Accounting with GST - (Class 11) Vol. IID,by Dr. S.C. Sharma,,,https://www.amazon.in/Accountancy-Financial-Accounting-GST-Class/dp/B07MP38QC4,B07MP38QC4,₹179,Paperback
Shivaji The Managemant Guru,by Prof.Namdevrav Jadhav,4.4,37.0,https://www.amazon.in/Shivaji-Managemant-Guru-Prof-Namdevrav-Jadhav/dp/B00TGT0ASS,B00TGT0ASS,₹190,Paperback
Bihar Diaries: The True Story of How Bihar's Most Dangerous Criminal Was Caught,by Amit Lodha,4.7,100.0,https://www.amazon.in/Bihar-Diaries-Bihars-Dangerous-Criminal/dp/0143444352,0143444352,₹173,Paperback
Contracts & Accounts (WBSCTE),by Anupam Panigrahi & Mamta Gaur,,,https://www.amazon.in/Contracts-Accounts-WBSCTE-Anupam-Panigrahi-ebook/dp/B01H1WWC9G,B01H1WWC9G,₹164.37,Kindle Edition
Accountancy Financial Accounting Part - 2 for Class - 11- 11112,by NCERT,4.0,12.0,https://www.amazon.in/Accountancy-Financial-Accounting-Part-Class/dp/8174505326,8174505326,₹110,Paperback
"HOTEL ACCOUNT, FINANCIAL AND F & B MANAGEMENT",by RAKESH PURI,2.9,2.0,https://www.amazon.in/HOTEL-ACCOUNT-FINANCIAL-MANAGEMENT-RAKESH/dp/819251000X,819251000X,,Paperback
"The Ultimate Sales Book: Master Account Management, Perfect Negotiation, Create...",by Christine Harvey - Import,,,https://www.amazon.in/Ultimate-Sales-Book-Management-Negotiation/dp/1473684013,1473684013,₹374,Paperback
Case Studies in Business Studies by Tapan Pathak for CBSE Class 12,by Tapan Pathak,4.7,7.0,https://www.amazon.in/Studies-Business-Tapan-Pathak-Class/dp/9388146093,9388146093,₹190,Perfect Paperback
"A Textbook of Estimating , Costing & Accounts ( Civil)",by R.C. Kohli,4.0,3.0,https://www.amazon.in/Textbook-Estimating-Costing-Accounts-Civil-ebook/dp/B00QUZM9OE,B00QUZM9OE,₹323.95,Kindle Edition
Art Ocean Ledger Book/Register,by Art Ocean,,,https://www.amazon.in/Art-Ocean-Ledger-Book-Register/dp/B07HHCZTK8,B07HHCZTK8,₹299,
Lal Andhera,,5.0,3.0,https://www.amazon.in/Lal-Andhera/dp/9385689428,9385689428,,Paperback
Ek Herbal Ehsaas - Badlav Ke Herbal Nuskhe,by Payal Sinha,3.4,63.0,https://www.amazon.in/Ek-Herbal-Ehsaas-Badlav-Nuskhe/dp/9350333090,9350333090,₹185,Paperback
CS EXECUTIVE COMPANY ACCOUNTS & AUDITING PRACTICES,by CA HIMANSHU GROVER,4.0,1.0,https://www.amazon.in/EXECUTIVE-COMPANY-ACCOUNTS-AUDITING-PRACTICES/dp/B07BHTWHN3,B07BHTWHN3,₹750,Paperback
Compilation of Introduction to Indian Government Accounts and Audit Alongwith...,by Nabhi's Board of Editors,,,https://www.amazon.in/Compilation-Introduction-Government-Comptroller-Conditions/dp/8172749163,8172749163,₹297,Paperback
Introducing Personal Finance: A Practical Guide (Introducing...),by Michael Taillard,4.0,1.0,https://www.amazon.in/Introducing-Personal-Finance-Practical-Guide-ebook/dp/B00Q8SR5HE,B00Q8SR5HE,₹154.85,Kindle Edition
"The Indian Empire At War: From Jihad to Victory, The Untold Story of the Indian...",by George Morton-Jack,,,https://www.amazon.in/Indian-Empire-At-War-Victory/dp/1408707705,1408707705,₹499,Paperback
Bankers' Handbook on Auditing (IIBF),by Indian Institute of Banking & Finance,3.9,3.0,https://www.amazon.in/Bankers-Handbook-Auditing-Institute-Banking/dp/9387957241,9387957241,₹668,Paperback
Shiv Das CBSE Past 7 Years Solved Board Papers and Sample Papers for Class 12...,by Panel of Expert Teachers,4.0,1.0,https://www.amazon.in/Years-Solved-Papers-Sample-Physics/dp/8193749790,8193749790,₹290,Perfect Paperback
Lal Haveli Antique Elephant Diary Accounts Ledger Book (5 x 7 x 0.75 Inches),by Lal Haveli,5.0,1.0,https://www.amazon.in/Antique-Elephant-Accounts-Ledger-Inches/dp/B01L9APXI8,B01L9APXI8,₹574,
True Crime 2018: Homicide & True Crime Stories of 2018 (Annual True Crime Anthology...,by Jack Rosewood,5.0,4.0,https://www.amazon.in/True-Crime-2018-Homicide-Anthology-ebook/dp/B07MWJ4C8C,B07MWJ4C8C,₹0,Kindle Edition
Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,by NCERT,3.9,14.0,https://www.amazon.in/Accountancy-Financial-Accounting-Part-Textbook/dp/8174505075,8174505075,₹125,Paperback
Making India Awesome: New Essays and Columns,by Chetan Bhagat,3.8,1188.0,https://www.amazon.in/Making-India-Awesome-Essays-Columns/dp/8129137429,8129137429,₹100,Paperback
Second Go: First-hand account of a liver transplant recipient's journey in India,by Radhika Sachdev,4.7,4.0,https://www.amazon.in/Second-Go-First-hand-transplant-recipients/dp/9388369513,9388369513,₹199,Paperback
Self Preparation and Filing of Income Tax Returns by Individuals,by SWATANTRA SETHI,4.8,7.0,https://www.amazon.in/Preparation-Filing-Income-Returns-Individuals-ebook/dp/B073FJC3CN,B073FJC3CN,₹125,Kindle Edition
In Cold Blood: A True Account of a Multiple Murder and its Consequences (Penguin...,by Truman Capote,4.2,38.0,https://www.amazon.in/Cold-Blood-Multiple-Consequences-Classics/dp/0141182571,0141182571,₹298,Paperback
Gumnami Baba- A Case History,by Adheer Som,4.6,25.0,https://www.amazon.in/Gumnami-Baba-Case-History-Adheer/dp/9351454770,9351454770,₹545,Hardcover
Shiv Das CBSE Past 7 Years Solved Board Papers and Sample Papers for Class 12...,by Panel of Expert Teachers,4.4,4.0,https://www.amazon.in/Years-Solved-Papers-Sample-Mathematics/dp/9388146018,9388146018,₹280,Perfect Paperback
Dongri to Dubai: Six Decades of the Mumbai Mafia,by S. Hussain Zaidi,4.2,187.0,https://www.amazon.in/Dongri-Dubai-Decades-Mumbai-Mafia/dp/8174368949,8174368949,₹341,Paperback
The Leapfroggers: An Insider's Account of ISRO,by V.P. Sandlas - Import,5.0,1.0,https://www.amazon.in/Leapfroggers-Insiders-Account-ISRO/dp/935277941X,935277941X,₹247,Paperback
The Library Book,by Susan Orlean,4.3,327.0,https://www.amazon.in/Library-Book-Susan-Orlean-ebook/dp/B07CYM488X,B07CYM488X,₹324.50,Kindle Edition
Didi: The Untold Mamata Banerjee,by Shutapa Paul,5.0,9.0,https://www.amazon.in/Didi-Untold-Banerjee-Shutapa-Paul/dp/0143441329,0143441329,₹232,Paperback
Arabia: A Journey Through The Heart of the Middle East,by Levison Wood - Import,5.0,1.0,https://www.amazon.in/Arabia-Journey-Through-Heart-Middle/dp/1473676320,1473676320,₹452,Paperback
The Dirty Dozen: Hitmen of the Mumbai Underworld,by Gabriel Khan,4.2,54.0,https://www.amazon.in/Dirty-Dozen-Hitmen-Mumbai-Underworld/dp/9386850133,9386850133,₹221,Paperback
Fundamentals Of Accounts,by Ahlawat,,,https://www.amazon.in/Fundamentals-Accounts-Ahlawat/dp/8190749692,8190749692,₹149,Paperback
Solutions to Problems In Advanced Accounts Vol-1,by S C Gupta,1.0,1.0,https://www.amazon.in/Solutions-Problems-Advanced-Accounts-Vol-1-ebook/dp/B00QUYKZN2,B00QUYKZN2,₹243.67,Kindle Edition
Shiv Das CBSE Chapterwise Markswise Yearwise Board Exam Questions and Past Years...,by Panel of Expert Teachers,,,https://www.amazon.in/Chapterwise-Markswise-Yearwise-Questions-Science/dp/9388146255,9388146255,₹260,Perfect Paperback
"Income Tax Law & Accounts Assessment Year 2018-19 Patna, Tilka Manjhi Bhagalpur...",by Dr. H.C. Mehrotra,,,https://www.amazon.in/Accounts-Assessment-2018-19-Bhagalpur-Universities/dp/B07DP2NBB7,B07DP2NBB7,₹500,Paperback
Shiv Das CBSE Past 7 Years Solved Board Papers and Sample Papers for Class 12...,by Panel of Expert Teachers,3.5,2.0,https://www.amazon.in/Years-Solved-Papers-Sample-Accountancy/dp/9388146034,9388146034,₹220,Perfect Paperback
The Spider Network: The Wild Story of a Maths Genius and One of the Greatest...,by David Enrich - Import,4.8,7.0,https://www.amazon.in/Spider-Network-Greatest-Financial-History/dp/0753557517,0753557517,₹437.06,Paperback
The Beauty of All My Days: A Memoir,by Bond Ruskin,4.7,15.0,https://www.amazon.in/Beauty-All-My-Days-Memoir/dp/0670088137,0670088137,₹421.74,Hardcover
Bapuji Oswal Attendance Signature Time in and Out Account Book Register Under...,by Bapuji,,,https://www.amazon.in/Attendance-Signature-Account-Register-Factory/dp/B07CN7JDSW,B07CN7JDSW,₹360,
The History of Little King Pippin With an Account of the Melancholy Death of...,by Thomas Bewick,3.0,9.0,https://www.amazon.in/Melancholy-Devoured-Wonderful-Delivery-Harmless-ebook/dp/B004UKEPYI,B004UKEPYI,₹0,Kindle Edition
Learn Tally.ERP 9 with GST and E-Way Bill,by Rajesh Chheda,4.7,10.0,https://www.amazon.in/Learn-Tally-ERP-GST-Way-Bill/dp/9386761610,9386761610,₹375,Paperback
No Easy Day,by Mark Owen,4.4,48.0,https://www.amazon.in/No-Easy-Day-Mark-Owen/dp/1405911891,1405911891,₹375,Paperback
Budhbhushan,by Prabhakar Takwale,4.6,18.0,https://www.amazon.in/Budhbhushan-Prabhakar-Takwale/dp/B01HEV9DBO,B01HEV9DBO,₹285,Paperback
BSNL Junior Accounts Officers 2017,by Arihant Experts,3.8,20.0,https://www.amazon.in/BSNL-Junior-Accounts-Officers-2017/dp/9312141813,9312141813,₹495,Paperback
The Complete Book Of International Internships : Intern Abroad This Summer,by Aniket Singh,4.8,14.0,https://www.amazon.in/Complete-Book-International-Internships-Intern/dp/1684661684,1684661684,₹249,Paperback
The Desolate Garden (Heirs And Descendants Book 1),by Daniel Kemp,4.3,36.0,https://www.amazon.in/Desolate-Garden-Daniel-Kemp-ebook/dp/B075WBC932,B075WBC932,₹299,Kindle Edition
"Behind the Beautiful Forevers: Life, Death and Hope in a Mumbai Undercity",by Katherine Boo,4.7,18.0,https://www.amazon.in/Behind-Beautiful-Forevers-Mumbai-Undercity/dp/0143420305,0143420305,₹319,Paperback
Haathi Chaap - Bahi Khata/Account Books Used In India - Styled Green Notebook...,by Haathi Chaap,,,https://www.amazon.in/Haathi-Chaap-Notebook-Elephant-Handmade/dp/B01N6JDPX4,B01N6JDPX4,₹295,
Zakir Hussain: A Life in Music,by Zakir Hussain,4.8,11.0,https://www.amazon.in/Zakir-Hussain-Life-Music/dp/9352770498,9352770498,₹492.97,Hardcover
26/11 Kasab aani Me,by Ramesh Mahale,5.0,7.0,https://www.amazon.in/26-11-Kasab-aani-Me/dp/9385735810,9385735810,₹266,Paperback
The Crime Book (New) (Big Ideas),by DK,4.7,4.0,https://www.amazon.in/Crime-Book-New-Big-Ideas/dp/0241298962,0241298962,₹874,Hardcover
Man's Search For Meaning: The classic tribute to hope from the Holocaust,by Viktor E Frankl,4.3,711.0,https://www.amazon.in/Mans-Search-Meaning-classic-Holocaust-ebook/dp/B00EKOC0HI,B00EKOC0HI,₹89,Kindle Edition
An Area of Darkness: His Discovery of India,by Sir V.S. Naipaul,5.0,4.0,https://www.amazon.in/Area-Darkness-His-Discovery-India/dp/0330522833,0330522833,₹360,Paperback
Bapuji Register of Deduction for Damages or Loss Form XVI Rule 59 (20 (D) Account...,by Bapuji,,,https://www.amazon.in/Bapuji-Register-Deduction-Damages-Contract/dp/B07DZK8F8Z,B07DZK8F8Z,₹680,
Small Acts of Freedom,by Gurmehar Kaur,3.0,64.0,https://www.amazon.in/Small-Acts-Freedom-Gurmehar-Kaur/dp/0143442317,0143442317,₹218,Paperback
Into Thin Air: A Personal Account of the Everest Disaster,by Jon Krakauer,4.7,117.0,https://www.amazon.in/Into-Thin-Air-Personal-Disaster/dp/1447200187,1447200187,₹359,Paperback
26/11 Stories of Strength,by INDIAN EXPRESS,4.6,3.0,https://www.amazon.in/26-Stories-Strength-INDIAN-EXPRESS/dp/014344610X,014344610X,₹239,Paperback
